TreeID,Dist,Region,RegionRemark,TreeType,Diameter_cm,TreeHeight_m,SurveyDate,TWD97X,TWD97Y,elev_m,elev_band,height_valid,diameter_valid,within_taipei,analysis_ready
NG0590051290,南港區,松河街,北側人行道,榔榆,13,8.1,2023-06-05,310694.74,2772384.11,5.0,都市平地,1,1,1,1
NG0590051291,南港區,松河街,北側人行道,榔榆,21,8.8,2023-06-05,310807.3,2772395.36,5.0,都市平地,1,1,1,1
NG0590051292,南港區,松河街,北側人行道,榔榆,14,7.3,2023-06-05,310813.79,2772396.97,5.0,都市平地,1,1,1,1
NG0590051293,南港區,松河街,北側人行道,榔榆,11,7,2023-06-05,310842.62,2772399.77,5.0,都市平地,1,1,1,1
NG0590051294,南港區,松河街,北側人行道,榔榆,14,7.7,2023-06-05,310853.39,2772401.39,5.0,都市平地,1,1,1,1
NG0590051295,南港區,松河街,北側人行道,榔榆,10,8.5,2023-06-05,310893.21,2772406.76,5.0,都市平地,1,1,1,1
NG0590051296,南港區,松河街,北側人行道,榔榆,16,7.3,2023-06-05,310920.39,2772410.41,5.0,都市平地,1,1,1,1
NG0590051298,南港區,松河街,北側人行道,榔榆,15,6.8,2023-06-05,310954.59,2772415.37,5.0,都市平地,1,1,1,1
NG0590051299,南港區,松河街,北側人行道,榔榆,17,8.6,2023-06-05,310960.69,2772416.66,5.0,都市平地,1,1,1,1
NG0590051302,南港區,松河街,北側人行道,光蠟樹,14,7.2,2023-06-05,311124.6,2772440.45,5.0,都市平地,1,1,1,1
NG0590051305,南港區,松河街,北側人行道,榔榆,12,6.9,2023-06-05,311162.96,2772447.32,5.0,都市平地,1,1,1,1
NG0590051306,南港區,松河街,北側人行道,榔榆,12,6.1,2023-06-05,311169.85,2772448.43,5.0,都市平地,1,1,1,1
NG0590051307,南港區,松河街,北側人行道,榔榆,16,7.8,2023-06-05,311197.41,2772453.09,5.0,都市平地,1,1,1,1
NG0590051310,南港區,松河街,北側人行道,榔榆,15,6.5,2023-06-05,311274.48,2772474.49,5.0,都市平地,1,1,1,1
NG0590051311,南港區,松河街,北側人行道,榔榆,14,7.4,2023-06-05,311280,2772475.88,5.0,都市平地,1,1,1,1
NG0590051312,南港區,松河街,北側人行道,榔榆,16,6.4,2023-05-11,311318.69,2772487.25,5.0,都市平地,1,1,1,1
NG0590051313,南港區,松河街,北側人行道,榔榆,15,5.6,2023-05-11,311323.95,2772489.53,5.0,都市平地,1,1,1,1
NG0590051314,南港區,松河街,北側人行道,黑板樹,17,8,2023-07-12,311504.59,2772561.96,6.0,都市平地,1,1,1,1
NG0590051315,南港區,松河街,人行道北側,白千層,35,12,2018-11-09,309050.34,2771834.49,5.0,都市平地,1,1,1,1
NG0590051316,南港區,松河街,堤側綠帶,茄苳,15,2.9,2024-11-28,309646.36,2772250.45,5.0,都市平地,1,1,1,1
NG0590051317,南港區,松河街,堤側綠帶,楓香,6,3,2023-08-09,308907.99,2771789,5.0,都市平地,1,1,1,1
NG0590051318,南港區,松河街,堤側綠帶,楓香,6,3,2023-08-09,308902.58,2771787.22,5.0,都市平地,1,1,1,1
NG0590051319,南港區,松河街,北側人行道,榔榆,4,3,2023-09-28,310267.46,2772392.22,5.0,都市平地,1,1,1,1
NG0590051320,南港區,松河街,北側人行道,榔榆,4,3.9,2024-11-28,310616.66,2772381.12,5.0,都市平地,1,1,1,1
NG0590051321,南港區,松河街,堤側綠帶,黑板樹,52,17.9,2024-09-23,309941.63,2772447.22,5.0,都市平地,1,1,1,1
NG0590051322,南港區,松河街,堤側綠帶,黑板樹,47,17.8,2024-09-23,309905.17,2772436.69,5.0,都市平地,1,1,1,1
NG0590051323,南港區,松河街,堤側綠帶,黑板樹,48,15,2024-09-23,309832.4,2772408.26,7.0,都市平地,1,1,1,1
NG0600010001,南港區,經貿一路,,烏桕,11.4,5.8,2023-06-25,312564.47,2772412.76,10.0,都市平地,1,1,1,1
NG0600010004,南港區,經貿一路,,烏桕,19.1,7.2,2023-06-27,312251.37,2772841.57,10.0,都市平地,1,1,1,1
NG0600010005,南港區,經貿一路,,黑板樹,46.4,12.7,2023-06-27,312250.51,2772845.87,10.0,都市平地,1,1,1,1
NG0600010006,南港區,經貿一路,,黑板樹,39.6,10.2,2023-06-27,312249.45,2772846.46,10.0,都市平地,1,1,1,1
NG0600010007,南港區,經貿一路,西側人行道,烏桕,26.5,6.8,2023-06-29,312408.11,2772565.09,10.0,都市平地,1,1,1,1
NG0600010008,南港區,經貿一路,西側人行道,烏桕,20.6,5.6,2023-06-29,312413.6,2772556.98,10.0,都市平地,1,1,1,1
NG0600011001,南港區,經貿一路,安全島,烏桕,6,4.7,2023-06-25,312461.67,2772509.23,10.0,都市平地,1,1,1,1
NG0600011002,南港區,經貿一路,安全島,烏桕,6,7,2023-06-25,312468.07,2772502.56,10.0,都市平地,1,1,1,1
NG0600011003,南港區,經貿一路,安全島,烏桕,6,6.6,2023-06-25,312473.71,2772495.41,10.0,都市平地,1,1,1,1
NG0600011004,南港區,經貿一路,安全島,烏桕,7,6.8,2023-06-25,312479.32,2772488.51,10.0,都市平地,1,1,1,1
NG0600011005,南港區,經貿一路,安全島,風鈴木,12,9.9,2023-06-25,312485.41,2772481.22,10.0,都市平地,1,1,1,1
NG0600011007,南港區,經貿一路,安全島,烏桕,16,7,2023-06-25,312522.43,2772438.93,10.0,都市平地,1,1,1,1
NG0600011008,南港區,經貿一路,安全島,烏桕,18,5.6,2023-06-25,312527.58,2772432.98,10.0,都市平地,1,1,1,1
NG0600011010,南港區,經貿一路,安全島,烏桕,13,6.8,2023-06-25,312538.34,2772420.77,10.0,都市平地,1,1,1,1
NG0600011011,南港區,經貿一路,安全島,烏桕,17,8.4,2023-06-25,312543.49,2772414.66,10.0,都市平地,1,1,1,1
NG0600011012,南港區,經貿一路,安全島,烏桕,6,4,2023-06-25,312549.59,2772408.07,10.0,都市平地,1,1,1,1
NG0600011013,南港區,經貿一路,安全島,烏桕,17,7.4,2023-06-25,312559.72,2772396.34,10.0,都市平地,1,1,1,1
NG0600011014,南港區,經貿一路,安全島,烏桕,16,6.7,2023-06-25,312563.9,2772392.16,10.0,都市平地,1,1,1,1
NG0600011015,南港區,經貿一路,安全島,烏桕,17,7.6,2023-06-25,312571.77,2772381.55,10.0,都市平地,1,1,1,1
NG0600011016,南港區,經貿一路,安全島,烏桕,16,7.3,2023-06-25,312578.85,2772371.43,10.0,都市平地,1,1,1,1
NG0600011017,南港區,經貿一路,安全島,烏桕,19,7.6,2023-06-25,312581.9,2772365.32,10.0,都市平地,1,1,1,1
NG0600011018,南港區,經貿一路,安全島,烏桕,12,7.2,2023-06-25,312587.04,2772354.23,10.0,都市平地,1,1,1,1
NG0600011019,南港區,經貿一路,安全島,烏桕,15,7.9,2023-06-25,312588.84,2772348.85,10.0,都市平地,1,1,1,1
NG0600011020,南港區,經貿一路,安全島,烏桕,14,7.5,2023-06-25,312592.51,2772335.1,10.0,都市平地,1,1,1,1
NG0600011021,南港區,經貿一路,安全島,烏桕,13,7.5,2023-06-25,312594.44,2772325.94,10.0,都市平地,1,1,1,1
NG0600011023,南港區,經貿一路,安全島,烏桕,19,9.1,2023-06-25,312594.83,2772293.53,10.0,都市平地,1,1,1,1
NG0600011025,南港區,經貿一路,安全島,烏桕,18,8.4,2023-06-25,312591.62,2772278.1,10.0,都市平地,1,1,1,1
NG0600011026,南港區,經貿一路,安全島,烏桕,12,7,2023-06-25,312586.84,2772262.64,10.0,都市平地,1,1,1,1
NG0600011027,南港區,經貿一路,安全島,烏桕,6,6.2,2023-06-25,312577.87,2772243.85,10.0,都市平地,1,1,1,1
NG0600011028,南港區,經貿一路,安全島,烏桕,6,6.6,2023-06-25,312573.11,2772236.02,10.0,都市平地,1,1,1,1
NG0600011029-001,南港區,經貿一路,安全島,烏桕,6,6.3,2023-06-25,312566.99,2772227.52,10.0,都市平地,1,1,1,1
NG0600011030,南港區,經貿一路,安全島,烏桕,5,8,2023-06-25,312560.73,2772219.39,10.0,都市平地,1,1,1,1
NG0600011031,南港區,經貿一路,安全島,烏桕,7,9.5,2023-06-25,312554.71,2772211.69,10.0,都市平地,1,1,1,1
NG0600011032,南港區,經貿一路,安全島,苦楝,48,10.26,2023-10-11,312248.76,2772856.59,9.0,都市平地,1,1,1,1
NG0600021001,南港區,經貿一路,東側人行道,烏桕,19,10,2023-06-28,312282.18,2772816.42,9.0,都市平地,1,1,1,1
NG0600021002,南港區,經貿一路,東側人行道,黑板樹,24,9.4,2023-06-28,312283.84,2772813.89,10.0,都市平地,1,1,1,1
NG0600021003,南港區,經貿一路,東側人行道,樟樹,24,11.8,2023-06-28,312286.55,2772809.82,10.0,都市平地,1,1,1,1
NG0600021004,南港區,經貿一路,東側人行道,黑板樹,25,10.6,2023-06-28,312289.08,2772805.44,10.0,都市平地,1,1,1,1
NG0600021005,南港區,經貿一路,東側人行道,楊梅,20,8.6,2023-06-28,312290.13,2772803.59,10.0,都市平地,1,1,1,1
NG0600021006,南港區,經貿一路,東側人行道,黑板樹,29,11.4,2023-06-28,312290.93,2772802.11,10.0,都市平地,1,1,1,1
NG0600021007,南港區,經貿一路,東側人行道,烏桕,20,11.6,2023-06-28,312292.41,2772800.32,10.0,都市平地,1,1,1,1
NG0600021008,南港區,經貿一路,東側人行道,楊梅,16,7.9,2023-06-28,312294.88,2772796.62,10.0,都市平地,1,1,1,1
NG0600021009,南港區,經貿一路,東側人行道,黑板樹,26,10.5,2023-06-28,312295.99,2772794.84,10.0,都市平地,1,1,1,1
NG0600021010,南港區,經貿一路,東側人行道,楊梅,11,4.8,2023-06-28,312296.3,2772792.92,10.0,都市平地,1,1,1,1
NG0600021011,南港區,經貿一路,東側人行道,黑板樹,31,13,2023-06-28,312298.27,2772790.89,10.0,都市平地,1,1,1,1
NG0600021012,南港區,經貿一路,東側人行道,烏桕,14,8,2023-06-28,312301.05,2772786.57,10.0,都市平地,1,1,1,1
NG0600021013,南港區,經貿一路,東側人行道,黑板樹,21,12.3,2023-06-28,312302.03,2772785.28,10.0,都市平地,1,1,1,1
NG0600021014,南港區,經貿一路,東側人行道,黑板樹,28,12.4,2023-06-28,312303.71,2772782.91,10.0,都市平地,1,1,1,1
NG0600021015,南港區,經貿一路,東側人行道,楊梅,14,9.7,2023-06-28,312304.89,2772780.84,10.0,都市平地,1,1,1,1
NG0600021016,南港區,經貿一路,東側人行道,烏桕,17,11.1,2023-06-28,312308.34,2772775.24,10.0,都市平地,1,1,1,1
NG0600021017,南港區,經貿一路,東側人行道,烏桕,10,7.7,2023-06-28,312311.87,2772770.25,10.0,都市平地,1,1,1,1
NG0600021018,南港區,經貿一路,東側人行道,烏桕,20,11.6,2023-06-28,312315.4,2772763.75,10.0,都市平地,1,1,1,1
NG0600021019,南港區,經貿一路,東側人行道,楊梅,16,9.5,2023-06-28,312318.42,2772759.28,10.0,都市平地,1,1,1,1
NG0600021020,南港區,經貿一路,東側人行道,烏桕,9,7.6,2023-06-28,312336.17,2772731.67,10.0,都市平地,1,1,1,1
NG0600021021,南港區,經貿一路,東側人行道,烏桕,24,10,2023-06-28,312339.71,2772725.86,10.0,都市平地,1,1,1,1
NG0600021022,南港區,經貿一路,東側人行道,烏桕,8,5.4,2023-06-28,312342.23,2772721.56,10.0,都市平地,1,1,1,1
NG0600021023,南港區,經貿一路,東側人行道,烏桕,20,10.6,2023-06-28,312345.14,2772717.52,10.0,都市平地,1,1,1,1
NG0600021024,南港區,經貿一路,東側人行道,烏桕,9,7.5,2023-06-28,312348.67,2772711.34,10.0,都市平地,1,1,1,1
NG0600021025,南港區,經貿一路,東側人行道,烏桕,17,9.8,2023-06-28,312352.33,2772705.66,10.0,都市平地,1,1,1,1
NG0600021026,南港區,經貿一路,東側人行道,烏桕,14,9.7,2023-06-28,312362.69,2772689.32,10.0,都市平地,1,1,1,1
NG0600021027,南港區,經貿一路,東側人行道,烏桕,12,8.9,2023-06-28,312365.44,2772685.69,10.0,都市平地,1,1,1,1
NG0600021028,南港區,經貿一路,東側人行道,烏桕,17,8,2023-06-28,312372.29,2772675.31,10.0,都市平地,1,1,1,1
NG0600021029,南港區,經貿一路,東側人行道,烏桕,5,5.2,2023-06-28,312374.85,2772671.3,10.0,都市平地,1,1,1,1
NG0600021030,南港區,經貿一路,東側人行道,烏桕,15,8.9,2023-06-28,312378.72,2772665.01,10.0,都市平地,1,1,1,1
NG0600021031,南港區,經貿一路,東側人行道,烏桕,19,9.9,2023-06-28,312385.01,2772654.78,10.0,都市平地,1,1,1,1
NG0600021032,南港區,經貿一路,東側人行道,烏桕,9,7.6,2023-06-28,312389.86,2772646.89,10.0,都市平地,1,1,1,1
NG0600021033,南港區,經貿一路,東側人行道,烏桕,16,9.1,2023-06-28,312392.48,2772642.74,10.0,都市平地,1,1,1,1
NG0600021034,南港區,經貿一路,東側人行道,楊梅,20,8.4,2023-06-28,312395.25,2772638.8,10.0,都市平地,1,1,1,1
NG0600021035,南港區,經貿一路,東側人行道,烏桕,19,10.4,2023-06-28,312399.26,2772632.16,10.0,都市平地,1,1,1,1
NG0600021036,南港區,經貿一路,東側人行道,烏桕,10,7.6,2023-06-28,312401.2,2772628.98,10.0,都市平地,1,1,1,1
NG0600021037,南港區,經貿一路,東側人行道,楊梅,13,7.2,2023-06-28,312403.69,2772625.38,10.0,都市平地,1,1,1,1
NG0600021038,南港區,經貿一路,東側人行道,烏桕,23,11.8,2023-06-28,312406.94,2772619.64,10.0,都市平地,1,1,1,1
NG0600021040,南港區,經貿一路,東側人行道,烏桕,22,10.3,2023-06-28,312413.23,2772610.24,10.0,都市平地,1,1,1,1
NG0600021041,南港區,經貿一路,東側人行道,烏桕,7,5.2,2023-06-28,312415.1,2772606.85,10.0,都市平地,1,1,1,1
NG0600021042,南港區,經貿一路,東側人行道,烏桕,21,8.2,2016-04-26,312439.89,2772567.9,10.0,都市平地,1,1,1,1
NG0600021043,南港區,經貿一路,東側人行道,烏桕,17,7.1,2016-04-26,312442.22,2772564.18,10.0,都市平地,1,1,1,1
NG0600021045,南港區,南港路一段,東側人行道,烏桕,23,10.5,2023-07-10,312497.55,2771968.64,10.0,都市平地,1,1,1,1
NG0600021047,南港區,經貿一路,東側人行道,烏桕,22,10.2,2023-06-28,312454.95,2772544.36,10.0,都市平地,1,1,1,1
NG0600021048,南港區,經貿一路,東側人行道,烏桕,8,5.3,2023-06-28,312457.1,2772540.94,10.0,都市平地,1,1,1,1
NG0600021049,南港區,經貿一路,東側人行道,烏桕,19,8.1,2023-06-28,312458.85,2772538.99,10.0,都市平地,1,1,1,1
NG0600021050,南港區,經貿一路,東側人行道,烏桕,27,10,2023-06-28,312469.61,2772524.5,10.0,都市平地,1,1,1,1
NG0600021051,南港區,經貿一路,東側人行道,烏桕,8,8.1,2023-06-28,312472.82,2772519.95,10.0,都市平地,1,1,1,1
NG0600021052,南港區,經貿一路,東側人行道,烏桕,31,10,2023-06-28,312476.25,2772515.47,10.0,都市平地,1,1,1,1
NG0600021053,南港區,經貿一路,東側人行道,楊梅,17,5.7,2023-06-28,312480.23,2772511.04,10.0,都市平地,1,1,1,1
NG0600021054,南港區,經貿一路,東側人行道,烏桕,11,8.4,2023-06-28,312481.35,2772508.12,10.0,都市平地,1,1,1,1
NG0600021055,南港區,經貿一路,東側人行道,烏桕,22,9.8,2023-06-28,312488.4,2772500.22,10.0,都市平地,1,1,1,1
NG0600021057,南港區,經貿一路,東側人行道,烏桕,21,9,2023-06-28,312493.84,2772493.81,10.0,都市平地,1,1,1,1
NG0600021058,南港區,經貿一路,東側人行道,烏桕,6,7.2,2023-06-28,312496.24,2772490.89,10.0,都市平地,1,1,1,1
NG0600021062,南港區,經貿一路,東側人行道,烏桕,26,8.8,2023-06-28,312514,2772470.88,10.0,都市平地,1,1,1,1
NG0600021063,南港區,經貿一路,東側人行道,烏桕,22,8.5,2023-06-25,312519.95,2772462.59,10.0,都市平地,1,1,1,1
NG0600021064,南港區,經貿一路,東側人行道,烏桕,7,7.2,2023-06-25,312524.22,2772458.79,10.0,都市平地,1,1,1,1
NG0600021065-001,南港區,經貿一路,東側人行道,烏桕,29,5.3,2023-06-25,312527.45,2772454.77,10.0,都市平地,1,1,1,1
NG0600021066,南港區,經貿一路,東側人行道,烏桕,20,8.9,2023-06-25,312531.05,2772450.75,10.0,都市平地,1,1,1,1
NG0600021067,南港區,經貿一路,東側人行道,楊梅,20,7.3,2023-06-25,312534.5,2772447.18,10.0,都市平地,1,1,1,1
NG0600021068,南港區,經貿一路,東側人行道,烏桕,27,9.9,2023-06-25,312537.5,2772443.46,10.0,都市平地,1,1,1,1
NG0600021070-001,南港區,經貿一路,東側人行道,烏桕,9,4.9,2026-01-12,312545.39,2772434.76,10.0,都市平地,1,1,1,1
NG0600021072,南港區,經貿一路,東側人行道,烏桕,18,8.9,2023-06-25,312552.89,2772426.01,10.0,都市平地,1,1,1,1
NG0600021074,南港區,經貿一路,東側人行道,烏桕,19,10.5,2023-06-25,312568.44,2772408.57,10.0,都市平地,1,1,1,1
NG0600021075,南港區,經貿一路,東側人行道,烏桕,10,6.1,2023-06-25,312572.38,2772403.62,10.0,都市平地,1,1,1,1
NG0600021076,南港區,經貿一路,東側人行道,烏桕,23,9.3,2023-06-25,312576.62,2772398.48,10.0,都市平地,1,1,1,1
NG0600021078,南港區,經貿一路,東側人行道,烏桕,23,8.4,2023-06-25,312583.93,2772389.88,10.0,都市平地,1,1,1,1
NG0600021079,南港區,經貿一路,東側人行道,烏桕,6,7.1,2023-06-25,312586.99,2772384.92,10.0,都市平地,1,1,1,1
NG0600021080,南港區,經貿一路,東側人行道,烏桕,22,9,2023-06-25,312591.4,2772377.99,10.0,都市平地,1,1,1,1
NG0600021081,南港區,經貿一路,東側人行道,烏桕,10,8.8,2023-06-25,312594.16,2772372.27,10.0,都市平地,1,1,1,1
NG0600021082,南港區,經貿一路,東側人行道,烏桕,6,6.1,2023-06-25,312598.82,2772363.16,10.0,都市平地,1,1,1,1
NG0600021083,南港區,經貿一路,東側人行道,烏桕,19,9.4,2023-06-25,312601.39,2772356.5,10.0,都市平地,1,1,1,1
NG0600021084,南港區,經貿一路,東側人行道,烏桕,18,8.6,2023-06-25,312604.72,2772346.41,10.0,都市平地,1,1,1,1
NG0600021085,南港區,經貿一路,東側人行道,烏桕,16,9,2023-06-25,312607.07,2772334.84,10.0,都市平地,1,1,1,1
NG0600021087,南港區,經貿一路,東側人行道,烏桕,30,11.8,2023-06-25,312608.84,2772322.68,10.0,都市平地,1,1,1,1
NG0600021088,南港區,經貿一路,東側人行道,烏桕,11,10,2023-06-25,312609.3,2772316.59,10.0,都市平地,1,1,1,1
NG0600021089,南港區,經貿一路,東側人行道,烏桕,24,9.9,2023-06-25,312609.64,2772306.48,10.0,都市平地,1,1,1,1
NG0600021090,南港區,經貿一路,東側人行道,楊梅,7,5.3,2023-06-25,312609.56,2772301.68,10.0,都市平地,1,1,1,1
NG0600021091,南港區,經貿一路,東側人行道,烏桕,11,6.9,2023-06-25,312609.09,2772298.01,10.0,都市平地,1,1,1,1
NG0600021093,南港區,經貿一路,東側人行道,烏桕,11,7.8,2023-06-25,312608.56,2772291.07,10.0,都市平地,1,1,1,1
NG0600021094,南港區,經貿一路,東側人行道,烏桕,20,8.7,2023-06-25,312607.94,2772285.36,10.0,都市平地,1,1,1,1
NG0600021095,南港區,經貿一路,東側人行道,烏桕,10,6.6,2023-06-25,312607,2772280.6,10.0,都市平地,1,1,1,1
NG0600021096,南港區,經貿一路,東側人行道,烏桕,24,9,2023-06-25,312605.96,2772275.45,9.0,都市平地,1,1,1,1
NG0600021097,南港區,經貿一路,東側人行道,烏桕,20,8.1,2023-06-25,312602.07,2772262.77,10.0,都市平地,1,1,1,1
NG0600021098,南港區,經貿一路,東側人行道,烏桕,12,10.1,2023-06-25,312562.71,2772199.52,10.0,都市平地,1,1,1,1
NG0600021099,南港區,經貿一路,東側人行道,烏桕,13,10.1,2023-06-25,312560.81,2772196.8,10.0,都市平地,1,1,1,1
NG0600021100-001,南港區,經貿一路,東側人行道,烏桕,6,7.8,2023-06-25,312556.65,2772191.46,10.0,都市平地,1,1,1,1
NG0600021101,南港區,經貿一路,東側人行道,烏桕,25,10.4,2023-06-25,312553.07,2772186.47,10.0,都市平地,1,1,1,1
NG0600021102,南港區,經貿一路,東側人行道,烏桕,13,8.6,2023-06-25,312505.16,2772117.36,10.0,都市平地,1,1,1,1
NG0600021103,南港區,經貿一路,東側人行道,楊梅,12,6.5,2023-06-25,312503.22,2772113.66,10.0,都市平地,1,1,1,1
NG0600021106,南港區,經貿一路,東側人行道,烏桕,38,16.2,2023-06-25,312488.85,2772087.57,10.0,都市平地,1,1,1,1
NG0600021109,南港區,經貿一路,東側人行道,玉蘭,17,15.1,2023-06-29,312481.76,2772074.75,10.0,都市平地,1,1,1,1
NG0600021112,南港區,經貿一路,東側人行道,烏桕,23,10.5,2023-06-29,312472.18,2772056.73,10.0,都市平地,1,1,1,1
NG0600021114,南港區,經貿一路,東側人行道,烏桕,13,11.1,2023-06-29,312462.67,2772039.7,10.0,都市平地,1,1,1,1
NG0600021116,南港區,經貿一路,東側人行道,烏桕,11,10.4,2023-06-29,312456.6,2772028.7,10.0,都市平地,1,1,1,1
NG0600021117,南港區,經貿一路,東側人行道,烏桕,29,11.8,2023-06-29,312454.37,2772024.31,10.0,都市平地,1,1,1,1
NG0600021118,南港區,經貿一路,東側人行道,烏桕,20,11,2023-06-29,312448.18,2772012.4,10.0,都市平地,1,1,1,1
NG0600031001,南港區,經貿一路,西側人行道,烏桕,23,9.4,2023-06-27,312283.54,2772761.25,10.0,都市平地,1,1,1,1
NG0600031002,南港區,經貿一路,西側人行道,烏桕,21,10,2023-06-27,312290.08,2772750.74,10.0,都市平地,1,1,1,1
NG0600031003,南港區,經貿一路,西側人行道,烏桕,21,10.4,2023-06-27,312297.45,2772739.22,10.0,都市平地,1,1,1,1
NG0600031004,南港區,經貿一路,西側人行道,烏桕,9,6.6,2023-06-27,312299.77,2772735.39,10.0,都市平地,1,1,1,1
NG0600031005,南港區,經貿一路,西側人行道,烏桕,15,9.1,2023-06-27,312304.12,2772728.66,10.0,都市平地,1,1,1,1
NG0600031006,南港區,經貿一路,西側人行道,烏桕,10,9.8,2023-06-27,312306.3,2772724.67,10.0,都市平地,1,1,1,1
NG0600031007,南港區,經貿一路,西側人行道,烏桕,22,10.4,2023-06-27,312310.48,2772718.59,10.0,都市平地,1,1,1,1
NG0600031008,南港區,經貿一路,西側人行道,烏桕,11,9.4,2023-06-27,312320.03,2772704.34,10.0,都市平地,1,1,1,1
NG0600031009,南港區,經貿一路,西側人行道,烏桕,11,9.6,2023-06-27,312325.4,2772695.63,10.0,都市平地,1,1,1,1
NG0600031010,南港區,經貿一路,西側人行道,烏桕,18,9.8,2023-06-27,312328.3,2772690.9,10.0,都市平地,1,1,1,1
NG0600031011,南港區,經貿一路,西側人行道,烏桕,11,8.2,2023-06-27,312331.38,2772686.24,10.0,都市平地,1,1,1,1
NG0600031012,南港區,經貿一路,西側人行道,烏桕,23,11.3,2023-06-27,312334.31,2772681.42,10.0,都市平地,1,1,1,1
NG0600031013,南港區,經貿一路,西側人行道,烏桕,24,11.1,2023-06-29,312353.82,2772650.89,10.0,都市平地,1,1,1,1
NG0600031014,南港區,經貿一路,西側人行道,烏桕,9,10,2023-06-29,312356.95,2772645.67,10.0,都市平地,1,1,1,1
NG0600031016,南港區,經貿一路,西側人行道,楊梅,14,5.8,2023-06-29,312364.02,2772635.16,10.0,都市平地,1,1,1,1
NG0600031017,南港區,經貿一路,西側人行道,烏桕,17,8.3,2023-06-29,312368.31,2772628.85,10.0,都市平地,1,1,1,1
NG0600031020,南港區,經貿一路,西側人行道,烏桕,14,10.3,2023-06-29,312382.37,2772605.97,10.0,都市平地,1,1,1,1
NG0600031021,南港區,經貿一路,西側人行道,烏桕,27,12.1,2023-06-29,312386.78,2772600.13,10.0,都市平地,1,1,1,1
NG0600031023,南港區,經貿一路,西側人行道,烏桕,15,7.5,2023-06-29,312392.03,2772591.24,10.0,都市平地,1,1,1,1
NG0600031024,南港區,經貿一路,西側人行道,烏桕,11,7.4,2023-06-29,312394.53,2772586.66,10.0,都市平地,1,1,1,1
NG0600031027,南港區,經貿一路,西側人行道,烏桕,22,9.1,2023-06-29,312403.94,2772572,10.0,都市平地,1,1,1,1
NG0600031029,南港區,經貿一路,西側人行道,烏桕,21,10.3,2023-06-29,312411.13,2772560.09,10.0,都市平地,1,1,1,1
NG0600031030,南港區,經貿一路,西側人行道,烏桕,18,7.3,2023-06-29,312416.7,2772552.34,10.0,都市平地,1,1,1,1
NG0600031031,南港區,經貿一路,西側人行道,楊梅,16,6.3,2023-06-29,312420.46,2772545.74,10.0,都市平地,1,1,1,1
NG0600031033,南港區,南港路一段,西側人行道,烏桕,10,2.9,2023-07-10,312551.47,2771971.31,10.0,都市平地,1,1,1,1
NG0600031035,南港區,經貿一路,西側人行道,烏桕,6,4.6,2023-06-29,312433.62,2772524.93,10.0,都市平地,1,1,1,1
NG0600031040,南港區,經貿一路,西側人行道,烏桕,18,8.1,2023-06-28,312458.9,2772491.49,10.0,都市平地,1,1,1,1
NG0600031041,南港區,經貿一路,西側人行道,烏桕,14,8.2,2023-06-28,312462.47,2772486.75,10.0,都市平地,1,1,1,1
NG0600031042,南港區,經貿一路,西側人行道,烏桕,18,7.8,2023-06-28,312466.58,2772482.01,10.0,都市平地,1,1,1,1
NG0600031043,南港區,經貿一路,西側人行道,烏桕,10,7,2023-06-28,312470.15,2772477.53,10.0,都市平地,1,1,1,1
NG0600031044,南港區,經貿一路,西側人行道,烏桕,16,7.3,2023-06-28,312473.64,2772473.27,10.0,都市平地,1,1,1,1
NG0600031046,南港區,經貿一路,西側人行道,烏桕,23,11.6,2023-06-29,312499.53,2772443.4,10.0,都市平地,1,1,1,1
NG0600031047,南港區,經貿一路,西側人行道,烏桕,17,8.1,2023-06-29,312507.45,2772434.79,10.0,都市平地,1,1,1,1
NG0600031051,南港區,經貿一路,西側人行道,烏桕,6,9.5,2023-06-29,312531.34,2772406.6,10.0,都市平地,1,1,1,1
NG0600031052,南港區,經貿一路,西側人行道,烏桕,21,9.6,2023-06-29,312539.22,2772397.93,10.0,都市平地,1,1,1,1
NG0600031054,南港區,經貿一路,西側人行道,烏桕,21,9.5,2023-06-29,312546.4,2772389.47,10.0,都市平地,1,1,1,1
NG0600031056,南港區,經貿一路,西側人行道,烏桕,14,8.3,2023-06-29,312554.88,2772380.8,10.0,都市平地,1,1,1,1
NG0600031059-001,南港區,經貿一路,西側人行道,烏桕,10,4.5,2016-04-26,312565.35,2772366.7,10.0,都市平地,1,1,1,1
NG0600031060,南港區,經貿一路,西側人行道,烏桕,30,8.9,2016-04-26,312568.86,2772361.09,10.0,都市平地,1,1,1,1
NG0600031061,南港區,經貿一路,西側人行道,烏桕,8,5.17,2016-04-26,312571.69,2772355.05,10.0,都市平地,1,1,1,1
NG0600031064,南港區,經園街,西側人行道,烏桕,19,8.6,2023-06-30,312081.7,2772909.75,10.0,都市平地,1,1,1,1
NG0600031068,南港區,經園街,西側人行道,烏桕,18,10,2023-06-30,312105.44,2772898.4,10.0,都市平地,1,1,1,1
NG0600031072,南港區,經貿一路,西側人行道,烏桕,11,8.7,2023-06-29,312576.74,2772276.57,10.0,都市平地,1,1,1,1
NG0600031073,南港區,經貿一路,西側人行道,烏桕,20,9.9,2023-06-29,312574.43,2772269.64,10.0,都市平地,1,1,1,1
NG0600031074,南港區,經貿一路,西側人行道,烏桕,7,6.1,2023-06-29,312572.14,2772265.04,10.0,都市平地,1,1,1,1
